Image,ComparedPairCount,MeanDistanceToOtherPlayers,MedianDistanceToOtherPlayers
Player_01.png,4,0.1994088888168335,0.23837125301361084
Player_02.png,4,0.2422516942024231,0.23453891277313232
Player_03.png,4,0.24713212251663208,0.24583348631858826
Player_06.png,4,0.20390568673610687,0.23741886019706726
Player_08.png,4,0.2554181069135666,0.25090348720550537
