"ExperimentId","GeneratedAtUtc","ScenarioId","ParameterGroup","ParameterName","Direction","TrajectoryId","NodeId","Day","ExpectedTheme","OutputTheme","ThemeHit","ExpectedDirection","IsTransitionNode","FallbackUsed","ThemeConfidence","ThemeMargin","RawIce","RawForest","RawGalaxy","RawOcean","RawHoly","SmoothIce","SmoothForest","SmoothGalaxy","SmoothOcean","SmoothHoly","WeaponTopModule","BossTopModule","RegionTopModule","ThemeChangedVsBaseline"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionQuestWeight_Minus10Percent","Region depth weights","RegionQuestWeight","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day20_OceanDiscovery","20","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.485663","0.257629","0.212312","0.494719","0","0.025781","0.058462","0.228034","0.485663","0","0.026522","0.060091","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionQuestWeight_Minus10Percent","Region depth weights","RegionQuestWeight","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day27_SeaTurtleDefeat","27","Ocean","Forest","FALSE","ForestToOcean","TRUE","FALSE","0.388022","0.051332","0.17783","0.355475","0","0.44008","0.078269","0.190381","0.388022","0","0.33669","0.073724","Weapon_Bow","Boss_SeaTurtle","Region_OceanRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionQuestWeight_Minus10Percent","Region depth weights","RegionQuestWeight","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day39_IceDragonRematch","39","Ice","Ice","TRUE","OceanToIce","TRUE","FALSE","0.464108","0.195593","0.55535","0.228679","0","0.186862","0.117161","0.464108","0.268515","0","0.224319","0.106302","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionQuestWeight_Plus10Percent","Region depth weights","RegionQuestWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day01_IceBaseline","1","Ice","Ice","TRUE","InitialState","FALSE","FALSE","0.878691","0.761646","0.878691","0.010511","0","0.046022","0.117045","0.878691","0.010511","0","0.046022","0.117045","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionQuestWeight_Plus10Percent","Region depth weights","RegionQuestWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day04_IceSettled","4","Ice","Ice","TRUE","MaintainIce","FALSE","FALSE","0.82436","0.720099","0.80625","0.00625","0","0.0375","0.1","0.82436","0.007315","0","0.039631","0.104261","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionQuestWeight_Plus10Percent","Region depth weights","RegionQuestWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day08_ForestCommitment","8","Forest","Ice","FALSE","IceToForest","TRUE","FALSE","0.428209","0.081312","0.296159","0.460091","0","0.03125","0.068831","0.428209","0.346897","0","0.033345","0.077688","Weapon_Sword","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionQuestWeight_Plus10Percent","Region depth weights","RegionQuestWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day14_ForestMastery","14","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.458523","0.183354","0.224156","0.495732","0","0.02721","0.060738","0.275169","0.458523","0","0.028744","0.064975","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionQuestWeight_Plus10Percent","Region depth weights","RegionQuestWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day20_OceanDiscovery","20","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.485721","0.257745","0.212245","0.494787","0","0.025781","0.058458","0.227976","0.485721","0","0.026522","0.060087","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionQuestWeight_Plus10Percent","Region depth weights","RegionQuestWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day27_SeaTurtleDefeat","27","Ocean","Forest","FALSE","ForestToOcean","TRUE","FALSE","0.388044","0.051326","0.177783","0.355485","0","0.440116","0.078268","0.190331","0.388044","0","0.336718","0.073723","Weapon_Bow","Boss_SeaTurtle","Region_OceanRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionQuestWeight_Plus10Percent","Region depth weights","RegionQuestWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day39_IceDragonRematch","39","Ice","Ice","TRUE","OceanToIce","TRUE","FALSE","0.464146","0.195656","0.555417","0.228638","0","0.186836","0.117163","0.464146","0.26849","0","0.224307","0.106303","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionRecentVisitWeight_Minus10Percent","Region behaviour-score weights","RegionRecentVisitWeight","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day01_IceBaseline","1","Ice","Ice","TRUE","InitialState","FALSE","FALSE","0.878691","0.761646","0.878691","0.010511","0","0.046022","0.117045","0.878691","0.010511","0","0.046022","0.117045","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionRecentVisitWeight_Minus10Percent","Region behaviour-score weights","RegionRecentVisitWeight","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day04_IceSettled","4","Ice","Ice","TRUE","MaintainIce","FALSE","FALSE","0.82436","0.720099","0.80625","0.00625","0","0.0375","0.1","0.82436","0.007315","0","0.039631","0.104261","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionRecentVisitWeight_Minus10Percent","Region behaviour-score weights","RegionRecentVisitWeight","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day08_ForestCommitment","8","Forest","Ice","FALSE","IceToForest","TRUE","FALSE","0.431004","0.086902","0.299886","0.456364","0","0.03125","0.069038","0.431004","0.344102","0","0.033345","0.077844","Weapon_Sword","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionRecentVisitWeight_Minus10Percent","Region behaviour-score weights","RegionRecentVisitWeight","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day14_ForestMastery","14","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.455018","0.176344","0.227898","0.49199","0","0.02721","0.060946","0.278674","0.455018","0","0.028744","0.06517","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionRecentVisitWeight_Minus10Percent","Region behaviour-score weights","RegionRecentVisitWeight","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day20_OceanDiscovery","20","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.482142","0.250587","0.215848","0.491183","0","0.025781","0.058658","0.231555","0.482142","0","0.026522","0.060286","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionRecentVisitWeight_Minus10Percent","Region behaviour-score weights","RegionRecentVisitWeight","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day27_SeaTurtleDefeat","27","Ocean","Forest","FALSE","ForestToOcean","TRUE","FALSE","0.386867","0.051271","0.179655","0.355109","0","0.438621","0.078289","0.19263","0.386867","0","0.335596","0.073789","Weapon_Bow","Boss_SeaTurtle","Region_OceanRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionRecentVisitWeight_Minus10Percent","Region behaviour-score weights","RegionRecentVisitWeight","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day39_IceDragonRematch","39","Ice","Ice","TRUE","OceanToIce","TRUE","FALSE","0.464455","0.195882","0.555064","0.229141","0","0.186686","0.117135","0.464455","0.268573","0","0.223914","0.106298","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionRecentVisitWeight_Plus10Percent","Region behaviour-score weights","RegionRecentVisitWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day01_IceBaseline","1","Ice","Ice","TRUE","InitialState","FALSE","FALSE","0.878691","0.761646","0.878691","0.010511","0","0.046022","0.117045","0.878691","0.010511","0","0.046022","0.117045","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionRecentVisitWeight_Plus10Percent","Region behaviour-score weights","RegionRecentVisitWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day04_IceSettled","4","Ice","Ice","TRUE","MaintainIce","FALSE","FALSE","0.82436","0.720099","0.80625","0.00625","0","0.0375","0.1","0.82436","0.007315","0","0.039631","0.104261","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionRecentVisitWeight_Plus10Percent","Region behaviour-score weights","RegionRecentVisitWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day08_ForestCommitment","8","Forest","Ice","FALSE","IceToForest","TRUE","FALSE","0.425575","0.076044","0.292647","0.463603","0","0.03125","0.068636","0.425575","0.349531","0","0.033345","0.077542","Weapon_Sword","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionRecentVisitWeight_Plus10Percent","Region behaviour-score weights","RegionRecentVisitWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day14_ForestMastery","14","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.461786","0.189879","0.220684","0.499204","0","0.02721","0.060545","0.271907","0.461786","0","0.028744","0.064794","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionRecentVisitWeight_Plus10Percent","Region behaviour-score weights","RegionRecentVisitWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day20_OceanDiscovery","20","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.489045","0.264393","0.2089","0.498131","0","0.025781","0.058272","0.224652","0.489045","0","0.026522","0.059903","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionRecentVisitWeight_Plus10Percent","Region behaviour-score weights","RegionRecentVisitWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day27_SeaTurtleDefeat","27","Ocean","Forest","FALSE","ForestToOcean","TRUE","FALSE","0.389138","0.051375","0.17604","0.355835","0","0.44151","0.078249","0.188193","0.389138","0","0.337763","0.073662","Weapon_Bow","Boss_SeaTurtle","Region_OceanRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionRecentVisitWeight_Plus10Percent","Region behaviour-score weights","RegionRecentVisitWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day39_IceDragonRematch","39","Ice","Ice","TRUE","OceanToIce","TRUE","FALSE","0.463818","0.195388","0.555693","0.228194","0","0.187004","0.117188","0.463818","0.26843","0","0.224694","0.106306","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Minus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day01_IceBaseline","1","Ice","Ice","TRUE","InitialState","FALSE","FALSE","0.878691","0.761646","0.878691","0.010511","0","0.046022","0.117045","0.878691","0.010511","0","0.046022","0.117045","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Minus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day04_IceSettled","4","Ice","Ice","TRUE","MaintainIce","FALSE","FALSE","0.82436","0.720099","0.80625","0.00625","0","0.0375","0.1","0.82436","0.007315","0","0.039631","0.104261","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Minus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day08_ForestCommitment","8","Forest","Ice","FALSE","IceToForest","TRUE","FALSE","0.429807","0.084508","0.298289","0.457961","0","0.03125","0.068949","0.429807","0.345299","0","0.033345","0.077777","Weapon_Sword","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Minus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day14_ForestMastery","14","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.456696","0.1797","0.226059","0.493828","0","0.02721","0.060844","0.276996","0.456696","0","0.028744","0.065077","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Minus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day20_OceanDiscovery","20","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.483849","0.254001","0.214132","0.4929","0","0.025781","0.058563","0.229848","0.483849","0","0.026522","0.060191","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Minus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day27_SeaTurtleDefeat","27","Ocean","Forest","FALSE","ForestToOcean","TRUE","FALSE","0.387479","0.05189","0.179417","0.355356","0","0.438612","0.078276","0.192025","0.387479","0","0.335589","0.073755","Weapon_Bow","Boss_SeaTurtle","Region_OceanRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Minus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day39_IceDragonRematch","39","Ice","Ice","TRUE","OceanToIce","TRUE","FALSE","0.463669","0.194544","0.554217","0.229674","0","0.187","0.117105","0.463669","0.269126","0","0.224147","0.106268","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Plus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day01_IceBaseline","1","Ice","Ice","TRUE","InitialState","FALSE","FALSE","0.878691","0.761646","0.878691","0.010511","0","0.046022","0.117045","0.878691","0.010511","0","0.046022","0.117045","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Plus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day04_IceSettled","4","Ice","Ice","TRUE","MaintainIce","FALSE","FALSE","0.82436","0.720099","0.80625","0.00625","0","0.0375","0.1","0.82436","0.007315","0","0.039631","0.104261","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Plus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day08_ForestCommitment","8","Forest","Ice","FALSE","IceToForest","TRUE","FALSE","0.426658","0.07821","0.294091","0.462159","0","0.03125","0.068716","0.426658","0.348448","0","0.033345","0.077602","Weapon_Sword","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Plus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day14_ForestMastery","14","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.460262","0.186832","0.222354","0.497533","0","0.02721","0.060638","0.27343","0.460262","0","0.028744","0.064879","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Plus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day20_OceanDiscovery","20","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.487482","0.261267","0.210476","0.496555","0","0.025781","0.05836","0.226215","0.487482","0","0.026522","0.05999","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Plus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day27_SeaTurtleDefeat","27","Ocean","Forest","FALSE","ForestToOcean","TRUE","FALSE","0.38857","0.050795","0.176258","0.3556","0","0.441527","0.078262","0.188747","0.38857","0","0.337776","0.073694","Weapon_Bow","Boss_SeaTurtle","Region_OceanRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Plus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day39_IceDragonRematch","39","Ice","Ice","TRUE","OceanToIce","TRUE","FALSE","0.464559","0.196648","0.556496","0.227691","0","0.186705","0.117216","0.464559","0.267911","0","0.224472","0.106335","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Minus10Percent","Region behaviour-score weights","RegionDepthWeight","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day01_IceBaseline","1","Ice","Ice","TRUE","InitialState","FALSE","FALSE","0.878691","0.761646","0.878691","0.010511","0","0.046022","0.117045","0.878691","0.010511","0","0.046022","0.117045","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Minus10Percent","Region behaviour-score weights","RegionDepthWeight","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day04_IceSettled","4","Ice","Ice","TRUE","MaintainIce","FALSE","FALSE","0.82436","0.720099","0.80625","0.00625","0","0.0375","0.1","0.82436","0.007315","0","0.039631","0.104261","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Minus10Percent","Region behaviour-score weights","RegionDepthWeight","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day08_ForestCommitment","8","Forest","Ice","FALSE","IceToForest","TRUE","FALSE","0.423693","0.07228","0.290137","0.466113","0","0.03125","0.068496","0.423693","0.351413","0","0.033345","0.077438","Weapon_Sword","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Minus10Percent","Region behaviour-score weights","RegionDepthWeight","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day14_ForestMastery","14","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.463953","0.194213","0.218422","0.501466","0","0.02721","0.060419","0.26974","0.463953","0","0.028744","0.064674","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Minus10Percent","Region behaviour-score weights","RegionDepthWeight","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day20_OceanDiscovery","20","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.49127","0.268843","0.206656","0.500375","0","0.025781","0.058147","0.222427","0.49127","0","0.026522","0.059779","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Minus10Percent","Region behaviour-score weights","RegionDepthWeight","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day27_SeaTurtleDefeat","27","Ocean","Forest","FALSE","ForestToOcean","TRUE","FALSE","0.389813","0.050802","0.174216","0.355994","0","0.443175","0.07824","0.186269","0.389813","0","0.339011","0.073625","Weapon_Bow","Boss_SeaTurtle","Region_OceanRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Minus10Percent","Region behaviour-score weights","RegionDepthWeight","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day39_IceDragonRematch","39","Ice","Ice","TRUE","OceanToIce","TRUE","FALSE","0.464258","0.196473","0.556921","0.22711","0","0.18686","0.117248","0.464258","0.267786","0","0.224898","0.106342","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Plus10Percent","Region behaviour-score weights","RegionDepthWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day01_IceBaseline","1","Ice","Ice","TRUE","InitialState","FALSE","FALSE","0.878691","0.761646","0.878691","0.010511","0","0.046022","0.117045","0.878691","0.010511","0","0.046022","0.117045","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Plus10Percent","Region behaviour-score weights","RegionDepthWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day04_IceSettled","4","Ice","Ice","TRUE","MaintainIce","FALSE","FALSE","0.82436","0.720099","0.80625","0.00625","0","0.0375","0.1","0.82436","0.007315","0","0.039631","0.104261","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Plus10Percent","Region behaviour-score weights","RegionDepthWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day08_ForestCommitment","8","Forest","Ice","FALSE","IceToForest","TRUE","FALSE","0.432286","0.089465","0.301594","0.454656","0","0.03125","0.069133","0.432286","0.342821","0","0.033345","0.077915","Weapon_Sword","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Plus10Percent","Region behaviour-score weights","RegionDepthWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day14_ForestMastery","14","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.453599","0.173507","0.229362","0.490526","0","0.02721","0.061027","0.280093","0.453599","0","0.028744","0.065249","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Plus10Percent","Region behaviour-score weights","RegionDepthWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day20_OceanDiscovery","20","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.480707","0.247717","0.217288","0.489743","0","0.025781","0.058738","0.23299","0.480707","0","0.026522","0.060366","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Plus10Percent","Region behaviour-score weights","RegionDepthWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day27_SeaTurtleDefeat","27","Ocean","Forest","FALSE","ForestToOcean","TRUE","FALSE","0.386443","0.051797","0.181009","0.355022","0","0.437354","0.078294","0.194004","0.386443","0","0.334646","0.073812","Weapon_Bow","Boss_SeaTurtle","Region_OceanRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Plus10Percent","Region behaviour-score weights","RegionDepthWeight","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day39_IceDragonRematch","39","Ice","Ice","TRUE","OceanToIce","TRUE","FALSE","0.464006","0.194859","0.554006","0.230047","0","0.186838","0.117085","0.464006","0.269146","0","0.22379","0.106267","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Minus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day01_IceBaseline","1","Ice","Ice","TRUE","InitialState","FALSE","FALSE","0.878691","0.761646","0.878691","0.010511","0","0.046022","0.117045","0.878691","0.010511","0","0.046022","0.117045","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
